#node1,node2,node1_string_id,node2_string_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
CCNE1,TERT,9606.ENSP00000262643,9606.ENSP00000309572,0,0,0,0,0.083,0.192,0,0.709,0.766
CCNE1,CDKN2A,9606.ENSP00000262643,9606.ENSP00000418915,0,0,0,0,0.072,0.167,0,0.779,0.814
CCNE1,CUL3,9606.ENSP00000262643,9606.ENSP00000264414,0,0,0,0,0,0.748,0,0.301,0.816
CCNE1,MYC,9606.ENSP00000262643,9606.ENSP00000478887,0,0,0,0,0.089,0.185,0.500,0.783,0.908
CCNE1,TP53,9606.ENSP00000262643,9606.ENSP00000269305,0,0,0,0,0,0,0.400,0.882,0.926
CCNE1,RB1,9606.ENSP00000262643,9606.ENSP00000267163,0,0,0,0,0.189,0.863,0.900,0.584,0.994
CCNE1,FBXW7,9606.ENSP00000262643,9606.ENSP00000474725,0,0,0,0,0.042,0.991,0.400,0.675,0.998
CCNE1,CDK6,9606.ENSP00000262643,9606.ENSP00000265734,0,0,0,0,0.077,0.995,0.800,0.885,0.999
CCNE1,CDKN1A,9606.ENSP00000262643,9606.ENSP00000384849,0,0,0,0,0.105,0.996,0.900,0.888,0.999
CCR4,IL2,9606.ENSP00000332659,9606.ENSP00000226730,0,0,0,0,0.084,0,0,0.457,0.481
CCR4,CCR7,9606.ENSP00000332659,9606.ENSP00000246657,0,0,0,0.866,0.147,0,0.500,0.100,0.582
CCR4,ACKR3,9606.ENSP00000332659,9606.ENSP00000272928,0,0,0,0.753,0,0,0.500,0.046,0.502
CCR4,GNAQ,9606.ENSP00000332659,9606.ENSP00000286548,0,0,0,0,0,0.115,0.900,0.045,0.908
CCR4,IL7R,9606.ENSP00000332659,9606.ENSP00000306157,0,0,0,0,0.084,0,0,0.434,0.460
CCR4,CD28,9606.ENSP00000332659,9606.ENSP00000324890,0,0,0,0,0.399,0,0,0.435,0.646
CCR4,SRC,9606.ENSP00000332659,9606.ENSP00000362680,0,0,0,0,0.055,0,0.500,0.064,0.519
CCR4,CXCR4,9606.ENSP00000332659,9606.ENSP00000386884,0,0,0,0.860,0.108,0,0.500,0.077,0.552
CCR4,JAK2,9606.ENSP00000332659,9606.ENSP00000371067,0,0,0,0,0.087,0,0.650,0.071,0.677
CCR4,JAK3,9606.ENSP00000332659,9606.ENSP00000432511,0,0,0,0,0.127,0,0.650,0.049,0.684
CCR7,CD74,9606.ENSP00000246657,9606.ENSP00000009530,0,0,0,0,0.174,0,0,0.390,0.474
CCR7,CD79A,9606.ENSP00000246657,9606.ENSP00000221972,0,0,0,0,0.391,0,0,0.418,0.631
CCR7,IL2,9606.ENSP00000246657,9606.ENSP00000226730,0,0,0,0,0.049,0,0,0.783,0.785
CCR7,FLT3,9606.ENSP00000246657,9606.ENSP00000241453,0,0,0,0,0.063,0,0,0.419,0.432
CCR7,CDH1,9606.ENSP00000246657,9606.ENSP00000261769,0,0,0,0,0,0,0,0.400,0.400
CCR7,KIT,9606.ENSP00000246657,9606.ENSP00000288135,0,0,0,0,0,0,0,0.400,0.400
CCR7,BTK,9606.ENSP00000246657,9606.ENSP00000483570,0,0,0,0,0.190,0,0,0.292,0.402
CCR7,CCND2,9606.ENSP00000246657,9606.ENSP00000261254,0,0,0,0,0.066,0,0,0.386,0.402
CCR7,ID3,9606.ENSP00000246657,9606.ENSP00000363689,0,0,0,0,0.063,0,0,0.392,0.405
CCR7,B2M,9606.ENSP00000246657,9606.ENSP00000497910,0,0,0,0,0.101,0,0,0.370,0.409
CCR7,TNFRSF14,9606.ENSP00000246657,9606.ENSP00000347948,0,0,0,0,0.161,0,0,0.329,0.413
CCR7,SYK,9606.ENSP00000246657,9606.ENSP00000364898,0,0,0,0,0.172,0,0,0.328,0.420
CCR7,TNFAIP3,9606.ENSP00000246657,9606.ENSP00000481570,0,0,0,0,0.220,0,0,0.311,0.439
CCR7,BIRC3,9606.ENSP00000246657,9606.ENSP00000263464,0,0,0,0,0.310,0,0,0.232,0.447
CCR7,STAT6,9606.ENSP00000246657,9606.ENSP00000300134,0,0,0,0,0.125,0,0,0.396,0.448
CCR7,CD79B,9606.ENSP00000246657,9606.ENSP00000376544,0,0,0,0,0.246,0,0,0.298,0.448
CCR7,CIITA,9606.ENSP00000246657,9606.ENSP00000485010,0,0,0,0,0.180,0,0,0.359,0.452
CCR7,IKZF1,9606.ENSP00000246657,9606.ENSP00000331614,0,0,0,0,0.266,0,0,0.305,0.468
CCR7,MYD88,9606.ENSP00000246657,9606.ENSP00000498321,0,0,0,0,0.081,0,0,0.451,0.474
CCR7,FOXO1,9606.ENSP00000246657,9606.ENSP00000368880,0,0,0,0,0.131,0,0,0.421,0.476
CCR7,AKT1,9606.ENSP00000246657,9606.ENSP00000451828,0,0,0,0,0,0,0,0.480,0.480
CCR7,ELF4,9606.ENSP00000246657,9606.ENSP00000311280,0,0,0,0,0.084,0,0,0.460,0.484
CCR7,STAT5B,9606.ENSP00000246657,9606.ENSP00000293328,0,0,0,0,0.093,0,0,0.476,0.504
CCR7,SIRPA,9606.ENSP00000246657,9606.ENSP00000478763,0,0,0,0,0.063,0.091,0,0.471,0.510
CCR7,PTPN11,9606.ENSP00000246657,9606.ENSP00000489597,0,0,0,0,0.086,0,0,0.490,0.513
CCR7,CSF1R,9606.ENSP00000246657,9606.ENSP00000286301,0,0,0,0,0.139,0,0,0.472,0.526
CCR7,LCK,9606.ENSP00000246657,9606.ENSP00000477713,0,0,0,0,0.241,0,0,0.401,0.526
CCR7,STAT3,9606.ENSP00000246657,9606.ENSP00000264657,0,0,0,0,0.117,0,0,0.514,0.552
CCR7,LEF1,9606.ENSP00000246657,9606.ENSP00000265165,0,0,0,0,0.191,0,0,0.476,0.558
CCR7,PPARG,9606.ENSP00000246657,9606.ENSP00000287820,0,0,0,0,0,0,0,0.559,0.559
CCR7,PDCD1LG2,9606.ENSP00000246657,9606.ENSP00000380855,0,0,0,0,0.107,0,0,0.543,0.575
CCR7,ACKR3,9606.ENSP00000246657,9606.ENSP00000272928,0,0,0.088,0.752,0.055,0,0.500,0.141,0.580
CCR7,CCR4,9606.ENSP00000246657,9606.ENSP00000332659,0,0,0,0.866,0.147,0,0.500,0.100,0.582
CCR7,HLA-A,9606.ENSP00000246657,9606.ENSP00000379873,0,0,0,0,0.099,0,0,0.575,0.600
CCR7,GATA3,9606.ENSP00000246657,9606.ENSP00000368632,0,0,0,0,0.107,0,0,0.577,0.607
CCR7,PRDM1,9606.ENSP00000246657,9606.ENSP00000358092,0,0,0,0,0.083,0.042,0,0.596,0.614
CCR7,CD209,9606.ENSP00000246657,9606.ENSP00000315477,0,0,0,0,0.104,0,0,0.590,0.618
CCR7,IL21R,9606.ENSP00000246657,9606.ENSP00000338010,0,0,0,0,0.341,0,0,0.447,0.620
CCR7,ITK,9606.ENSP00000246657,9606.ENSP00000398655,0,0,0,0,0.444,0,0,0.348,0.622
CCR7,IRF4,9606.ENSP00000246657,9606.ENSP00000370343,0,0,0,0,0.197,0,0,0.571,0.641
CCR7,BCL6,9606.ENSP00000246657,9606.ENSP00000384371,0,0,0,0,0.084,0,0,0.639,0.655
CCR7,BCL2,9606.ENSP00000246657,9606.ENSP00000381185,0,0,0,0,0.139,0,0,0.624,0.662
CCR7,FCGR2B,9606.ENSP00000246657,9606.ENSP00000351497,0,0,0,0,0.138,0,0,0.629,0.666
CCR7,CD274,9606.ENSP00000246657,9606.ENSP00000370989,0,0,0,0,0.105,0,0,0.662,0.684
CCR7,FAS,9606.ENSP00000246657,9606.ENSP00000498466,0,0,0,0,0.064,0,0,0.714,0.721
CCR7,JAK2,9606.ENSP00000246657,9606.ENSP00000371067,0,0,0,0,0.094,0,0.650,0.275,0.750
CCR7,PRF1,9606.ENSP00000246657,9606.ENSP00000398568,0,0,0,0,0.197,0,0,0.716,0.762
CCR7,SRC,9606.ENSP00000246657,9606.ENSP00000362680,0,0,0,0,0.060,0,0.500,0.559,0.774
CCR7,JAK3,9606.ENSP00000246657,9606.ENSP00000432511,0,0,0,0,0.173,0,0.650,0.305,0.781
CCR7,CD28,9606.ENSP00000246657,9606.ENSP00000324890,0,0,0,0,0.189,0,0,0.831,0.857
CCR7,PTPRC,9606.ENSP00000246657,9606.ENSP00000411355,0,0,0,0,0.267,0,0,0.840,0.877
CCR7,GNAQ,9606.ENSP00000246657,9606.ENSP00000286548,0,0,0,0,0,0.115,0.900,0.178,0.920
CCR7,IL7R,9606.ENSP00000246657,9606.ENSP00000306157,0,0,0,0,0.457,0,0,0.863,0.922
CCR7,CXCR4,9606.ENSP00000246657,9606.ENSP00000386884,0,0,0,0.845,0.176,0,0.500,0.910,0.959
CD209,IL2,9606.ENSP00000315477,9606.ENSP00000226730,0,0,0,0,0.055,0,0,0.518,0.525
CD209,CCR7,9606.ENSP00000315477,9606.ENSP00000246657,0,0,0,0,0.104,0,0,0.590,0.618
CD209,KRAS,9606.ENSP00000315477,9606.ENSP00000256078,0,0,0,0,0,0.070,0.500,0.078,0.534
CD209,CSF1R,9606.ENSP00000315477,9606.ENSP00000286301,0,0,0,0,0.196,0.045,0,0.379,0.482
CD209,CD28,9606.ENSP00000315477,9606.ENSP00000324890,0,0,0,0,0.095,0,0,0.373,0.408
CD209,TMPRSS2,9606.ENSP00000315477,9606.ENSP00000381588,0,0,0,0,0.049,0.046,0,0.432,0.439
CD209,SIRPA,9606.ENSP00000315477,9606.ENSP00000478763,0,0,0,0,0.049,0.091,0,0.434,0.467
CD209,CD274,9606.ENSP00000315477,9606.ENSP00000370989,0,0,0,0,0.049,0,0,0.472,0.476
CD209,NRAS,9606.ENSP00000315477,9606.ENSP00000358548,0,0,0,0,0,0.070,0.500,0.051,0.520
CD209,HRAS,9606.ENSP00000315477,9606.ENSP00000407586,0,0,0,0,0,0.070,0.500,0.064,0.527
CD209,RAF1,9606.ENSP00000315477,9606.ENSP00000401888,0,0,0,0,0,0.045,0.500,0.123,0.545
CD209,MYD88,9606.ENSP00000315477,9606.ENSP00000498321,0,0,0,0,0.080,0.091,0,0.505,0.549
CD209,PTPRC,9606.ENSP00000315477,9606.ENSP00000411355,0,0,0,0,0.107,0.071,0,0.506,0.554
CD209,CXCR4,9606.ENSP00000315477,9606.ENSP00000386884,0,0,0,0,0.053,0,0,0.614,0.619
CD209,FCGR2B,9606.ENSP00000315477,9606.ENSP00000351497,0,0,0,0,0.101,0,0,0.626,0.649
CD209,SYK,9606.ENSP00000315477,9606.ENSP00000364898,0,0,0,0,0.103,0.045,0,0.696,0.717
CD209,RHOA,9606.ENSP00000315477,9606.ENSP00000400175,0,0,0,0,0.086,0.070,0.900,0.159,0.918
CD209,ARHGEF12,9606.ENSP00000315477,9606.ENSP00000380942,0,0,0,0,0,0,0.900,0.430,0.940
CD209,MUC1,9606.ENSP00000315477,9606.ENSP00000484824,0,0,0,0,0.045,0.048,0,0.965,0.965
CD274,CD74,9606.ENSP00000370989,9606.ENSP00000009530,0,0,0,0,0.099,0,0,0.447,0.480
CD274,TNFRSF17,9606.ENSP00000370989,9606.ENSP00000053243,0,0,0,0,0,0,0,0.416,0.416
CD274,IL2,9606.ENSP00000370989,9606.ENSP00000226730,0,0,0,0,0.050,0,0,0.853,0.854
CD274,CCND1,9606.ENSP00000370989,9606.ENSP00000227507,0,0,0,0,0.067,0,0,0.529,0.541
CD274,MLH1,9606.ENSP00000370989,9606.ENSP00000231790,0,0,0,0,0,0,0,0.624,0.624
CD274,MSH2,9606.ENSP00000370989,9606.ENSP00000233146,0,0,0,0,0,0,0,0.621,0.621
CD274,MSH6,9606.ENSP00000370989,9606.ENSP00000234420,0,0,0,0,0,0,0,0.610,0.610
CD274,FLT3,9606.ENSP00000370989,9606.ENSP00000241453,0,0,0,0,0.048,0,0,0.480,0.484
CD274,CCR7,9606.ENSP00000370989,9606.ENSP00000246657,0,0,0,0,0.105,0,0,0.662,0.684
CD274,KRAS,9606.ENSP00000370989,9606.ENSP00000256078,0,0,0,0,0.053,0,0,0.772,0.774
CD274,NOTCH2,9606.ENSP00000370989,9606.ENSP00000256646,0,0,0,0,0,0,0,0.559,0.559
CD274,PDGFRA,9606.ENSP00000370989,9606.ENSP00000257290,0,0,0,0,0.048,0,0,0.480,0.483
CD274,CDK4,9606.ENSP00000370989,9606.ENSP00000257904,0,0,0,0,0.061,0,0,0.583,0.591
CD274,MDM2,9606.ENSP00000370989,9606.ENSP00000258149,0,0,0,0,0.058,0,0,0.509,0.518
CD274,CDH1,9606.ENSP00000370989,9606.ENSP00000261769,0,0,0,0,0,0,0,0.718,0.718
CD274,PDGFRB,9606.ENSP00000370989,9606.ENSP00000261799,0,0,0,0,0.048,0,0,0.506,0.509
CD274,FLT4,9606.ENSP00000370989,9606.ENSP00000261937,0,0,0,0,0.048,0,0,0.398,0.402
CD274,BRD4,9606.ENSP00000370989,9606.ENSP00000263377,0,0,0,0,0,0,0,0.447,0.447
CD274,EPAS1,9606.ENSP00000370989,9606.ENSP00000263734,0,0,0,0,0.062,0,0,0.432,0.444
CD274,KDR,9606.ENSP00000370989,9606.ENSP00000263923,0,0,0,0,0.050,0,0,0.607,0.611
CD274,PIK3CA,9606.ENSP00000370989,9606.ENSP00000263967,0,0,0,0,0,0,0,0.692,0.692
CD274,CUL3,9606.ENSP00000370989,9606.ENSP00000264414,0,0,0,0,0,0.292,0,0.298,0.481
CD274,STAT3,9606.ENSP00000370989,9606.ENSP00000264657,0,0,0,0,0.124,0,0.750,0.967,0.992
CD274,CDK6,9606.ENSP00000370989,9606.ENSP00000265734,0,0,0,0,0.061,0,0,0.417,0.429
CD274,PMS2,9606.ENSP00000370989,9606.ENSP00000265849,0,0,0,0,0,0,0,0.609,0.609
CD274,ERBB3,9606.ENSP00000370989,9606.ENSP00000267101,0,0,0,0,0,0,0,0.507,0.507
CD274,TP53,9606.ENSP00000370989,9606.ENSP00000269305,0,0,0,0,0.074,0,0,0.769,0.776
CD274,ERBB2,9606.ENSP00000370989,9606.ENSP00000269571,0,0,0,0,0,0,0,0.798,0.798
CD274,EGFR,9606.ENSP00000370989,9606.ENSP00000275493,0,0,0,0,0,0,0,0.870,0.870
CD274,ATM,9606.ENSP00000370989,9606.ENSP00000278616,0,0,0,0,0,0.305,0,0.571,0.689
CD274,CSF1R,9606.ENSP00000370989,9606.ENSP00000286301,0,0,0,0,0.107,0,0,0.647,0.671
CD274,KIT,9606.ENSP00000370989,9606.ENSP00000288135,0,0,0,0,0.086,0,0,0.600,0.618
CD274,STAT5B,9606.ENSP00000370989,9606.ENSP00000293328,0,0,0,0,0.087,0,0,0.515,0.538
CD274,STAT6,9606.ENSP00000370989,9606.ENSP00000300134,0,0,0,0,0.105,0,0,0.694,0.714
CD274,KMT2D,9606.ENSP00000370989,9606.ENSP00000301067,0,0,0,0,0,0,0,0.413,0.412
CD274,MGMT,9606.ENSP00000370989,9606.ENSP00000302111,0,0,0,0,0,0,0,0.507,0.507
CD274,MAP2K1,9606.ENSP00000370989,9606.ENSP00000302486,0,0,0,0,0.059,0,0,0.445,0.455
CD274,IL7R,9606.ENSP00000370989,9606.ENSP00000306157,0,0,0,0,0.138,0,0,0.583,0.625
CD274,TERT,9606.ENSP00000370989,9606.ENSP00000309572,0,0,0,0,0,0,0,0.541,0.541
CD274,CASP3,9606.ENSP00000370989,9606.ENSP00000311032,0,0,0,0,0.076,0,0,0.506,0.524
CD274,CD209,9606.ENSP00000370989,9606.ENSP00000315477,0,0,0,0,0.049,0,0,0.472,0.476
CD274,MET,9606.ENSP00000370989,9606.ENSP00000317272,0,0,0,0,0.055,0,0,0.740,0.743
CD274,EZH2,9606.ENSP00000370989,9606.ENSP00000320147,0,0,0,0,0.065,0,0,0.541,0.552
CD274,ARID1A,9606.ENSP00000370989,9606.ENSP00000320485,0,0,0,0,0,0,0,0.583,0.583
CD274,EML4,9606.ENSP00000370989,9606.ENSP00000320663,0,0,0,0,0,0,0,0.528,0.528
CD274,CALR,9606.ENSP00000370989,9606.ENSP00000320866,0,0,0,0,0.060,0,0,0.572,0.580
CD274,POLE,9606.ENSP00000370989,9606.ENSP00000322570,0,0,0,0,0,0,0,0.620,0.620
CD274,SOX2,9606.ENSP00000370989,9606.ENSP00000323588,0,0,0,0,0,0,0,0.448,0.448
CD274,STK11,9606.ENSP00000370989,9606.ENSP00000324856,0,0,0,0,0.061,0,0,0.583,0.591
CD274,CD28,9606.ENSP00000370989,9606.ENSP00000324890,0,0,0,0,0.055,0,0,0.997,0.997
CD274,IDH2,9606.ENSP00000370989,9606.ENSP00000331897,0,0,0,0,0,0,0,0.446,0.446
CD274,HSP90AA1,9606.ENSP00000370989,9606.ENSP00000335153,0,0,0,0,0.059,0,0,0.444,0.454
CD274,FGFR3,9606.ENSP00000370989,9606.ENSP00000339824,0,0,0,0,0.048,0,0,0.479,0.482
CD274,SMAD4,9606.ENSP00000370989,9606.ENSP00000341551,0,0,0,0,0,0,0,0.447,0.447
CD274,ATR,9606.ENSP00000370989,9606.ENSP00000343741,0,0,0,0,0,0.316,0,0.290,0.493
CD274,NKX2-1,9606.ENSP00000370989,9606.ENSP00000346879,0,0,0,0,0,0,0,0.439,0.439
CD274,RET,9606.ENSP00000370989,9606.ENSP00000347942,0,0,0,0,0.048,0,0,0.604,0.606
CD274,TNFRSF14,9606.ENSP00000370989,9606.ENSP00000347948,0,0,0,0,0.096,0,0,0.747,0.761
CD274,NF1,9606.ENSP00000370989,9606.ENSP00000351015,0,0,0,0,0.042,0.129,0,0.507,0.552
CD274,CASP8,9606.ENSP00000370989,9606.ENSP00000351273,0,0,0,0,0.084,0,0,0.418,0.445
CD274,FCGR2B,9606.ENSP00000370989,9606.ENSP00000351497,0,0,0,0,0.099,0,0,0.692,0.711
CD274,TGFBR2,9606.ENSP00000370989,9606.ENSP00000351905,0,0,0,0,0.092,0,0,0.666,0.683
CD274,ZEB1,9606.ENSP00000370989,9606.ENSP00000354487,0,0,0,0,0.076,0,0,0.525,0.542
CD274,MTOR,9606.ENSP00000370989,9606.ENSP00000354558,0,0,0,0,0,0.311,0,0.599,0.711
CD274,ROS1,9606.ENSP00000370989,9606.ENSP00000357494,0,0,0,0,0.045,0,0,0.760,0.761
CD274,PRDM1,9606.ENSP00000370989,9606.ENSP00000358092,0,0,0,0,0.136,0,0,0.435,0.491
CD274,NRAS,9606.ENSP00000370989,9606.ENSP00000358548,0,0,0,0,0.060,0,0,0.596,0.604
CD274,JUN,9606.ENSP00000370989,9606.ENSP00000360266,0,0,0,0,0,0,0,0.479,0.479
CD274,HSP90AB1,9606.ENSP00000370989,9606.ENSP00000360609,0,0,0,0,0.059,0,0,0.434,0.444
CD274,PTEN,9606.ENSP00000370989,9606.ENSP00000361021,0,0,0,0,0,0,0,0.714,0.714
CD274,ABL1,9606.ENSP00000370989,9606.ENSP00000361423,0,0,0,0,0.063,0,0,0.419,0.432
CD274,SRC,9606.ENSP00000370989,9606.ENSP00000362680,0,0,0,0,0.075,0,0,0.528,0.545
CD274,AR,9606.ENSP00000370989,9606.ENSP00000363822,0,0,0,0,0.045,0,0,0.507,0.509
CD274,WT1,9606.ENSP00000370989,9606.ENSP00000368370,0,0,0,0,0,0,0,0.431,0.431
CD274,GATA3,9606.ENSP00000370989,9606.ENSP00000368632,0,0,0,0,0,0,0,0.527,0.527
CD274,BRCA2,9606.ENSP00000370989,9606.ENSP00000369497,0,0,0,0,0.064,0,0,0.581,0.591
CD274,IRF4,9606.ENSP00000370989,9606.ENSP00000370343,0,0,0,0,0.049,0,0,0.505,0.509
CD274,TNFAIP3,9606.ENSP00000370989,9606.ENSP00000481570,0,0,0,0,0.155,0,0,0.322,0.402
CD274,POLD1,9606.ENSP00000370989,9606.ENSP00000472445,0,0,0,0,0,0,0,0.431,0.431
CD274,TFRC,9606.ENSP00000370989,9606.ENSP00000376197,0,0,0,0,0,0,0,0.432,0.432
CD274,KEAP1,9606.ENSP00000370989,9606.ENSP00000377245,0,0,0,0,0,0,0,0.432,0.432
CD274,JAK3,9606.ENSP00000370989,9606.ENSP00000432511,0,0,0,0,0.103,0,0,0.400,0.438
CD274,HRAS,9606.ENSP00000370989,9606.ENSP00000407586,0,0,0,0,0.053,0,0,0.431,0.438
CD274,MUC16,9606.ENSP00000370989,9606.ENSP00000381008,0,0,0,0,0,0,0,0.447,0.447
CD274,GPC3,9606.ENSP00000370989,9606.ENSP00000377836,0,0,0,0,0,0,0,0.449,0.449
CD274,FGFR2,9606.ENSP00000370989,9606.ENSP00000410294,0,0,0,0,0.048,0,0,0.447,0.451
CD274,NOTCH1,9606.ENSP00000370989,9606.ENSP00000498587,0,0,0,0,0,0,0,0.478,0.478
CD274,FGFR1,9606.ENSP00000370989,9606.ENSP00000393312,0,0,0,0,0.048,0,0,0.478,0.481
CD274,VAV1,9606.ENSP00000370989,9606.ENSP00000472929,0,0,0,0,0.066,0,0,0.487,0.500
CD274,PBRM1,9606.ENSP00000370989,9606.ENSP00000386593,0,0,0,0,0,0,0,0.515,0.515
CD274,BTK,9606.ENSP00000370989,9606.ENSP00000483570,0,0,0,0,0.059,0,0,0.506,0.515
CD274,CIITA,9606.ENSP00000370989,9606.ENSP00000485010,0,0,0,0,0.109,0,0,0.480,0.516
CD274,BCL6,9606.ENSP00000370989,9606.ENSP00000384371,0,0,0,0,0.045,0,0,0.519,0.521
CD274,SOCS1,9606.ENSP00000370989,9606.ENSP00000496577,0,0,0,0,0.181,0,0,0.458,0.537
CD274,MYD88,9606.ENSP00000370989,9606.ENSP00000498321,0,0,0,0,0.108,0,0,0.510,0.544
CD274,NTRK1,9606.ENSP00000370989,9606.ENSP00000431418,0,0,0,0,0,0,0,0.565,0.565
CD274,IDH1,9606.ENSP00000370989,9606.ENSP00000390265,0,0,0,0,0,0,0,0.571,0.571
CD274,ESR1,9606.ENSP00000370989,9606.ENSP00000405330,0,0,0,0,0.045,0,0,0.583,0.584
CD274,BCL2,9606.ENSP00000370989,9606.ENSP00000381185,0,0,0,0,0.056,0,0,0.584,0.590
CD274,MUC1,9606.ENSP00000370989,9606.ENSP00000484824,0,0,0,0,0,0,0,0.597,0.597
CD274,JAK1,9606.ENSP00000370989,9606.ENSP00000499900,0,0,0,0,0.044,0,0,0.602,0.603
CD274,PTPN6,9606.ENSP00000370989,9606.ENSP00000391592,0,0,0,0,0.099,0,0.500,0.223,0.619
CD274,BRCA1,9606.ENSP00000370989,9606.ENSP00000418960,0,0,0,0,0,0,0,0.620,0.620
CD274,B2M,9606.ENSP00000370989,9606.ENSP00000497910,0,0,0,0,0.112,0,0,0.598,0.628
CD274,HLA-A,9606.ENSP00000370989,9606.ENSP00000379873,0,0,0,0,0.099,0,0,0.621,0.643
CD274,CTNNB1,9606.ENSP00000370989,9606.ENSP00000495360,0,0,0,0,0,0,0,0.643,0.643
CD274,CDKN2A,9606.ENSP00000370989,9606.ENSP00000418915,0,0,0,0,0,0,0,0.644,0.644
CD274,MYC,9606.ENSP00000370989,9606.ENSP00000478887,0,0,0,0,0.055,0,0,0.663,0.667
CD274,HIF1A,9606.ENSP00000370989,9606.ENSP00000437955,0,0,0,0,0.060,0,0,0.663,0.669
CD274,JAK2,9606.ENSP00000370989,9606.ENSP00000371067,0,0,0,0,0.125,0,0,0.661,0.690
CD274,LCK,9606.ENSP00000370989,9606.ENSP00000477713,0,0,0,0,0.055,0,0.500,0.446,0.715
CD274,PRF1,9606.ENSP00000370989,9606.ENSP00000398568,0,0,0,0,0.049,0,0,0.717,0.719
CD274,AKT1,9606.ENSP00000370989,9606.ENSP00000451828,0,0,0,0,0,0,0,0.720,0.720
CD274,HOXD13,9606.ENSP00000370989,9606.ENSP00000376322,0,0,0,0,0,0,0,0.726,0.726
CD274,PTPRC,9606.ENSP00000370989,9606.ENSP00000411355,0,0,0,0,0.116,0,0,0.731,0.752
CD274,CXCR4,9606.ENSP00000370989,9606.ENSP00000386884,0,0,0,0,0,0,0,0.752,0.752
CD274,FAS,9606.ENSP00000370989,9606.ENSP00000498466,0,0,0,0,0.164,0,0,0.727,0.762
CD274,BRAF,9606.ENSP00000370989,9606.ENSP00000419060,0,0,0,0,0.073,0,0,0.792,0.799
CD274,ALK,9606.ENSP00000370989,9606.ENSP00000373700,0,0,0,0,0,0,0,0.818,0.818
CD274,SPOP,9606.ENSP00000370989,9606.ENSP00000377001,0,0,0,0,0,0.510,0,0.652,0.822
CD274,SIRPA,9606.ENSP00000370989,9606.ENSP00000478763,0,0,0,0,0.062,0,0,0.826,0.829
CD274,PTPN11,9606.ENSP00000370989,9606.ENSP00000489597,0,0,0,0,0.099,0.292,0.500,0.863,0.950
CD274,PDCD1LG2,9606.ENSP00000370989,9606.ENSP00000380855,0,0,0,0.817,0.449,0.600,0.500,0.970,0.996
CD28,TNFRSF17,9606.ENSP00000324890,9606.ENSP00000053243,0,0,0,0,0.124,0,0,0.479,0.524
CD28,CD79A,9606.ENSP00000324890,9606.ENSP00000221972,0,0,0,0,0.118,0,0,0.392,0.441
CD28,IL2,9606.ENSP00000324890,9606.ENSP00000226730,0,0,0,0,0.107,0,0,0.962,0.965
CD28,PLCG1,9606.ENSP00000324890,9606.ENSP00000244007,0,0,0,0,0.049,0,0,0.575,0.578
CD28,CCR7,9606.ENSP00000324890,9606.ENSP00000246657,0,0,0,0,0.189,0,0,0.831,0.857
CD28,BRD4,9606.ENSP00000324890,9606.ENSP00000263377,0,0,0,0,0,0,0,0.446,0.446
CD28,PIK3CA,9606.ENSP00000324890,9606.ENSP00000263967,0,0,0,0,0.057,0.292,0.900,0.220,0.940
CD28,STAT3,9606.ENSP00000324890,9606.ENSP00000264657,0,0,0,0,0.059,0,0,0.609,0.616
CD28,LEF1,9606.ENSP00000324890,9606.ENSP00000265165,0,0,0,0,0.266,0,0,0.354,0.506
CD28,TP53,9606.ENSP00000324890,9606.ENSP00000269305,0,0,0,0,0.110,0,0,0.447,0.486
CD28,ERBB2,9606.ENSP00000324890,9606.ENSP00000269571,0,0,0,0,0.055,0,0,0.726,0.730
CD28,EGFR,9606.ENSP00000324890,9606.ENSP00000275493,0,0,0,0,0.055,0,0,0.652,0.657
CD28,KIT,9606.ENSP00000324890,9606.ENSP00000288135,0,0,0,0,0,0,0,0.560,0.560
CD28,STAT5B,9606.ENSP00000324890,9606.ENSP00000293328,0,0,0,0,0.055,0,0,0.599,0.605
CD28,REL,9606.ENSP00000324890,9606.ENSP00000295025,0,0,0,0,0.061,0,0,0.474,0.484
CD28,STAT6,9606.ENSP00000324890,9606.ENSP00000300134,0,0,0,0,0.055,0,0,0.473,0.480
CD28,IL7R,9606.ENSP00000324890,9606.ENSP00000306157,0,0,0,0,0.191,0,0,0.780,0.814
CD28,CASP3,9606.ENSP00000324890,9606.ENSP00000311032,0,0,0,0,0.086,0,0,0.404,0.432
CD28,CD209,9606.ENSP00000324890,9606.ENSP00000315477,0,0,0,0,0.095,0,0,0.373,0.408
CD28,SMAD3,9606.ENSP00000324890,9606.ENSP00000332973,0,0,0,0,0.103,0,0,0.359,0.400
CD28,CASP8,9606.ENSP00000324890,9606.ENSP00000351273,0,0,0,0,0.115,0,0,0.354,0.404
CD28,MYD88,9606.ENSP00000324890,9606.ENSP00000498321,0,0,0,0,0,0,0,0.419,0.418
CD28,JAK2,9606.ENSP00000324890,9606.ENSP00000371067,0,0,0,0,0.083,0,0,0.399,0.425
CD28,HIF1A,9606.ENSP00000324890,9606.ENSP00000437955,0,0,0,0,0.045,0,0,0.431,0.433
CD28,FOXO1,9606.ENSP00000324890,9606.ENSP00000368880,0,0,0,0,0.071,0,0,0.418,0.436
CD28,PTEN,9606.ENSP00000324890,9606.ENSP00000361021,0,0,0,0,0.064,0,0,0.425,0.439
